Construction Materials of the Outer Walls and City/Municipality,Total Occupied Housing Units,Construction Materials of the Roof,Galvanized iron/aluminum,Tile/concrete/clay tile,Half galvanized iron and half concrete,Bamboo/cogon/ nipa/anahaw,Asbestos,Makeshift/ salvaged/ improvised materials,Trapal,Others,Not Reported
,,,,,,,,,,
NATIONAL CAPITAL REGION,,,,,,,,,,
Wood,  942 ,  789 ,  3 ,  15 ,  127 ,  -   ,  1 ,  -   ,  7 ,  -   
Half concrete/brick/stone and half wood,  1.184 ,  972 ,  15 ,  152 ,  39 ,  -   ,  3 ,  3 ,  -   ,  -   
Galvanized iron/aluminum,  177 ,  147 ,  21 ,  2 ,  7 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.891 ,  782 ,  -   ,  46 ,  1.028 ,  -   ,  27 ,  5 ,  3 ,  -   
Asbestos,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  60 ,  44 ,  -   ,  -   ,  4 ,  -   ,  12 ,  -   ,  -   ,  -   
Trapal,  27 ,  12 ,  -   ,  -   ,  11 ,  -   ,  -   ,  4 ,  -   ,  -   
Others,  37 ,  24 ,  -   ,  -   ,  13 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  30 ,  26 ,  -   ,  2 ,  1 ,  -   ,  -   ,  -   ,  -   ,  1 
PALAUIG,,,,,,,,,,
Total,  7.857 ,  6.075 ,  23 ,  358 ,  1.359 ,  -   ,  12 ,  15 ,  13 ,  2 
Concrete/brick/stone,  5.204 ,  5.072 ,  18 ,  28 ,  85 ,  -   ,  -   ,  -   ,  1 ,  -   
Wood,  143 ,  107 ,  -   ,  13 ,  23 ,  -   ,  -   ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  660 ,  362 ,  5 ,  248 ,  43 ,  -   ,  2 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  35 ,  22 ,  -   ,  1 ,  12 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.727 ,  471 ,  -   ,  64 ,  1.181 ,  -   ,  1 ,  7 ,  1 ,  2 
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  44 ,  22 ,  -   ,  2 ,  12 ,  -   ,  7 ,  -   ,  1 ,  -   
Trapal,  14 ,  2 ,  -   ,  -   ,  2 ,  -   ,  2 ,  8 ,  -   ,  -   
Others,  15 ,  4 ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  10 ,  -   
No walls,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  12 ,  10 ,  -   ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SAN ANTONIO,,,,,,,,,,
Total,  8.572 ,  7.028 ,  181 ,  754 ,  573 ,  1 ,  29 ,  6 ,  -   ,  -   
Concrete/brick/stone,  5.954 ,  5.532 ,  160 ,  251 ,  9 ,  1 ,  -   ,  1 ,  -   ,  -   
Wood,  371 ,  240 ,  6 ,  70 ,  49 ,  -   ,  5 ,  1 ,  -   ,  -   
Half concrete/brick/stone and half wood,  1.206 ,  753 ,  12 ,  398 ,  43 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  43 ,  23 ,  2 ,  10 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  915 ,  432 ,  -   ,  18 ,  460 ,  -   ,  2 ,  3 ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  45 ,  21 ,  -   ,  -   ,  3 ,  -   ,  21 ,  -   ,  -   ,  -   
Trapal,  4 ,  1 ,  -   ,  -   ,  1 ,  -   ,  1 ,  1 ,  -   ,  -   
Others,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  32 ,  25 ,  -   ,  7 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SAN FELIPE,,,,,,,,,,
Total,  5.585 ,  4.690 ,  6 ,  127 ,  750 ,  -   ,  11 ,  1 ,  -   ,  -   
Concrete/brick/stone,  3.971 ,  3.899 ,  5 ,  17 ,  49 ,  -   ,  -   ,  1 ,  -   ,  -   
Wood,  143 ,  109 ,  -   ,  9 ,  25 ,  -   ,  -   ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  411 ,  287 ,  1 ,  87 ,  36 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  151 ,  141 ,  -   ,  -   ,  10 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  862 ,  231 ,  -   ,  13 ,  616 ,  -   ,  2 ,  -   ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  19 ,  7 ,  -   ,  -   ,  3 ,  -   ,  9 ,  -   ,  -   ,  -   
Trapal,  12 ,  2 ,  -   ,  -   ,  10 ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  3 ,  2 ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  12 ,  11 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SAN MARCELINO,,,,,,,,,,
Total,  8.019 ,  6.816 ,  88 ,  263 ,  791 ,  1 ,  32 ,  15 ,  13 ,  -   
Concrete/brick/stone,  5.648 ,  5.506 ,  80 ,  35 ,  22 ,  1 ,  3 ,  -   ,  1 ,  -   
Wood,  230 ,  128 ,  2 ,  8 ,  87 ,  -   ,  1 ,  4 ,  -   ,  -   
Half concrete/brick/stone and half wood,  720 ,  484 ,  6 ,  205 ,  20 ,  -   ,  5 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  263 ,  218 ,  -   ,  11 ,  31 ,  -   ,  3 ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.020 ,  403 ,  -   ,  4 ,  602 ,  -   ,  5 ,  4 ,  2 ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  6 ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  40 ,  17 ,  -   ,  -   ,  7 ,  -   ,  14 ,  2 ,  -   ,  -   
Trapal,  50 ,  25 ,  -   ,  -   ,  14 ,  -   ,  1 ,  5 ,  5 ,  -   
Others,  13 ,  5 ,  -   ,  -   ,  3 ,  -   ,  -   ,  -   ,  5 ,  -   
No walls,  7 ,  2 ,  -   ,  -   ,  5 ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  22 ,  22 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SAN NARCISO,,,,,,,,,,
Total,  7.038 ,  6.179 ,  29 ,  315 ,  481 ,  4 ,  11 ,  13 ,  6 ,  -   
Concrete/brick/stone,  5.138 ,  4.944 ,  27 ,  152 ,  10 ,  4 ,  1 ,  -   ,  -   ,  -   
Wood,  276 ,  226 ,  1 ,  4 ,  44 ,  -   ,  -   ,  1 ,  -   ,  -   
Half concrete/brick/stone and half wood,  593 ,  422 ,  1 ,  137 ,  29 ,  -   ,  -   ,  1 ,  3 ,  -   
Galvanized iron/aluminum,  22 ,  18 ,  -   ,  2 ,  1 ,  -   ,  -   ,  1 ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  896 ,  491 ,  -   ,  19 ,  380 ,  -   ,  1 ,  2 ,  3 ,  -   
Asbestos,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  41 ,  30 ,  -   ,  -   ,  3 ,  -   ,  8 ,  -   ,  -   ,  -   
Trapal,  37 ,  16 ,  -   ,  -   ,  12 ,  -   ,  1 ,  8 ,  -   ,  -   
Others,  5 ,  3 ,  -   ,  -   ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  29 ,  28 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SANTA CRUZ,,,,,,,,,,
Total,  13.680 ,  11.014 ,  195 ,  1.020 ,  1.345 ,  -   ,  33 ,  51 ,  16 ,  6 
Concrete/brick/stone,  8.371 ,  7.980 ,  187 ,  174 ,  25 ,  -   ,  1 ,  1 ,  3 ,  -   
Wood,  715 ,  511 ,  -   ,  100 ,  97 ,  -   ,  2 ,  4 ,  1 ,  -   
Half concrete/brick/stone and half wood,  1.656 ,  941 ,  6 ,  668 ,  38 ,  -   ,  1 ,  2 ,  -   ,  -   
Galvanized iron/aluminum,  274 ,  252 ,  2 ,  12 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  2.386 ,  1.149 ,  -   ,  58 ,  1.138 ,  -   ,  7 ,  24 ,  4 ,  6 
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  119 ,  71 ,  -   ,  1 ,  19 ,  -   ,  19 ,  8 ,  1 ,  -   
Trapal,  46 ,  19 ,  -   ,  -   ,  11 ,  -   ,  3 ,  12 ,  1 ,  -   
Others,  37 ,  21 ,  -   ,  1 ,  9 ,  -   ,  -   ,  -   ,  6 ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  76 ,  70 ,  -   ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SUBIC,,,,,,,,,,
Total,  24.760 ,  20.769 ,  510 ,  1.142 ,  1.845 ,  4 ,  263 ,  185 ,  7 ,  35 
Concrete/brick/stone,  17.752 ,  16.986 ,  481 ,  192 ,  77 ,  3 ,  5 ,  6 ,  2 ,  -   
Wood,  1.537 ,  995 ,  15 ,  177 ,  196 ,  -   ,  120 ,  34 ,  -   ,  -   
Half concrete/brick/stone and half wood,  2.376 ,  1.539 ,  13 ,  725 ,  85 ,  -   ,  4 ,  4 ,  -   ,  6 
Galvanized iron/aluminum,  360 ,  304 ,  -   ,  9 ,  44 ,  -   ,  1 ,  2 ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  2.172 ,  712 ,  -   ,  28 ,  1.375 ,  -   ,  17 ,  32 ,  1 ,  7 
Asbestos,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  263 ,  102 ,  -   ,  2 ,  34 ,  -   ,  103 ,  22 ,  -   ,  -   
Trapal,  183 ,  57 ,  -   ,  -   ,  29 ,  -   ,  13 ,  84 ,  -   ,  -   
Others,  6 ,  -   ,  -   ,  -   ,  2 ,  -   ,  -   ,  -   ,  4 ,  -   
No walls,  3 ,  1 ,  -   ,  -   ,  1 ,  -   ,  -   ,  1 ,  -   ,  -   
Not Reported,  106 ,  72 ,  -   ,  9 ,  2 ,  1 ,  -   ,  -   ,  -   ,  22 
OLONGAPO CITY,,,,,,,,,,
Total,  55.265 ,  50.730 ,  421 ,  3.059 ,  506 ,  10 ,  310 ,  168 ,  11 ,  50 
Concrete/brick/stone,  44.132 ,  43.531 ,  344 ,  223 ,  14 ,  10 ,  7 ,  3 ,  -   ,  -   
Wood,  2.851 ,  2.294 ,  12 ,  301 ,  99 ,  -   ,  79 ,  55 ,  4 ,  7 
Half concrete/brick/stone and half wood,  6.819 ,  4.330 ,  63 ,  2.370 ,  31 ,  -   ,  17 ,  8 ,  -   ,  -   
Galvanized iron/aluminum,  304 ,  151 ,  1 ,  130 ,  21 ,  -   ,  1 ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  587 ,  211 ,  -   ,  15 ,  323 ,  -   ,  10 ,  25 ,  1 ,  2 
Asbestos,  5 ,  5 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  6 ,  4 ,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  320 ,  104 ,  -   ,  10 ,  7 ,  -   ,  187 ,  11 ,  1 ,  -   
Trapal,  129 ,  42 ,  -   ,  -   ,  11 ,  -   ,  9 ,  65 ,  2 ,  -   
Others,  7 ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   ,  1 ,  2 ,  -   
No walls,  3 ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  102 ,  51 ,  -   ,  9 ,  -   ,  -   ,  -   ,  -   ,  1 ,  41 
,,,,,,,,,,
REGION IV-A - CALABARZON,,,,,,,,,,
Total,  3.297.110 ,  2.864.528 ,  93.919 ,  177.334 ,  131.426 ,  6.360 ,  13.044 ,  5.731 ,  2.308 ,  2.460 
Concrete/brick/stone,  2.327.606 ,  2.205.915 ,  82.266 ,  29.231 ,  2.914 ,  5.235 ,  343 ,  134 ,  1.089 ,  479 
Wood,  327.965 ,  256.199 ,  4.712 ,  21.455 ,  39.298 ,  716 ,  2.926 ,  1.974 ,  569 ,  116 
Half concrete/brick/stone and half wood,  414.963 ,  280.054 ,  6.355 ,  120.235 ,  6.941 ,  120 ,  966 ,  129 ,  147 ,  16 
Galvanized iron/aluminum,  24.700 ,  20.806 ,  395 ,  1.681 ,  1.686 ,  13 ,  66 ,  38 ,  12 ,  3 
Bamboo/sawali/cogon/nipa,  168.084 ,  83.112 ,  -   ,  3.631 ,  78.344 ,  -   ,  1.118 ,  1.456 ,  250 ,  173 
Asbestos,  1.463 ,  1.144 ,  36 ,  29 ,  -   ,  254 ,  -   ,  -   ,  -   ,  -   
Glass,  452 ,  218 ,  81 ,  146 ,  -   ,  5 ,  -   ,  -   ,  2 ,  -   
Makeshift/salvaged/improvised materials,  18.109 ,  8.288 ,  -   ,  498 ,  1.413 ,  -   ,  7.360 ,  523 ,  27 ,  -   
Trapal,  3.689 ,  1.602 ,  -   ,  -   ,  398 ,  -   ,  241 ,  1.434 ,  14 ,  -   
Others,  1.325 ,  931 ,  9 ,  13 ,  138 ,  3 ,  8 ,  32 ,  191 ,  -   
No walls,  881 ,  557 ,  24 ,  98 ,  168 ,  -   ,  16 ,  11 ,  7 ,  -   
Not Reported,  7.873 ,  5.702 ,  41 ,  317 ,  126 ,  14 ,  -   ,  -   ,  -   ,  1.673 
BATANGAS,,,,,,,,,,
Total,  597.758 ,  522.538 ,  15.563 ,  37.610 ,  18.634 ,  157 ,  1.920 ,  713 ,  262 ,  361 
Concrete/brick/stone,  430.703 ,  410.715 ,  13.291 ,  5.978 ,  455 ,  72 ,  48 ,  17 ,  120 ,  7 
Wood,  34.601 ,  27.396 ,  775 ,  2.704 ,  3.310 ,  20 ,  219 ,  147 ,  27 ,  3 
Half concrete/brick/stone and half wood,  84.996 ,  55.628 ,  1.337 ,  26.776 ,  1.072 ,  12 ,  135 ,  15 ,  21 ,  -   
Galvanized iron/aluminum,  4.521 ,  3.361 ,  105 ,  619 ,  427 ,  1 ,  6 ,  2 ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  37.823 ,  22.831 ,  -   ,  1.221 ,  13.143 ,  -   ,  299 ,  224 ,  62 ,  43 
Asbestos,  150 ,  94 ,  4 ,  3 ,  -   ,  49 ,  -   ,  -   ,  -   ,  -   
Glass,  260 ,  72 ,  47 ,  140 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  2.406 ,  986 ,  -   ,  109 ,  112 ,  -   ,  1.151 ,  41 ,  7 ,  -   
Trapal,  678 ,  278 ,  -   ,  -   ,  81 ,  -   ,  59 ,  260 ,  -   ,  -   
Others,  326 ,  276 ,  1 ,  5 ,  11 ,  1 ,  2 ,  6 ,  24 ,  -   
No walls,  73 ,  57 ,  1 ,  1 ,  11 ,  -   ,  1 ,  1 ,  1 ,  -   
Not Reported,  1.221 ,  844 ,  2 ,  54 ,  12 ,  1 ,  -   ,  -   ,  -   ,  308 
AGONCILLO,,,,,,,,,,
Total,  7.806 ,  7.407 ,  39 ,  70 ,  276 ,  -   ,  6 ,  5 ,  1 ,  2 
Concrete/brick/stone,  6.162 ,  6.111 ,  35 ,  11 ,  5 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  227 ,  180 ,  3 ,  1 ,  42 ,  -   ,  1 ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  529 ,  465 ,  1 ,  47 ,  14 ,  -   ,  1 ,  1 ,  -   ,  -   
Galvanized iron/aluminum,  226 ,  214 ,  -   ,  10 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  622 ,  403 ,  -   ,  1 ,  210 ,  -   ,  2 ,  3 ,  1 ,  2 
Asbestos,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  7 ,  2 ,  -   ,  -   ,  2 ,  -   ,  2 ,  1 ,  -   ,  -   
Trapal,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  18 ,  17 ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  3 ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  8 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
ALITAGTAG,,,,,,,,,,
Total,  5.089 ,  4.051 ,  401 ,  395 ,  226 ,  -   ,  8 ,  8 ,  -   ,  -   
Concrete/brick/stone,  3.466 ,  3.032 ,  374 ,  59 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  278 ,  229 ,  15 ,  14 ,  19 ,  -   ,  1 ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  830 ,  499 ,  11 ,  308 ,  12 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  31 ,  31 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  444 ,  237 ,  -   ,  9 ,  190 ,  -   ,  1 ,  7 ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  24 ,  14 ,  -   ,  2 ,  2 ,  -   ,  6 ,  -   ,  -   ,  -   
Trapal,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   
Others,  3 ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  10 ,  4 ,  1 ,  3 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
BALAYAN,,,,,,,,,,
Total,  20.414 ,  17.286 ,  508 ,  1.768 ,  766 ,  3 ,  59 ,  17 ,  3 ,  4 
Concrete/brick/stone,  15.177 ,  14.293 ,  453 ,  391 ,  36 ,  1 ,  -   ,  1 ,  2 ,  -   
Wood,  733 ,  573 ,  13 ,  42 ,  93 ,  -   ,  9 ,  3 ,  -   ,  -   
Half concrete/brick/stone and half wood,  3.034 ,  1.710 ,  31 ,  1.241 ,  48 ,  2 ,  2 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  115 ,  80 ,  11 ,  16 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.185 ,  515 ,  -   ,  68 ,  574 ,  -   ,  16 ,  7 ,  1 ,  4 
Asbestos,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  68 ,  33 ,  -   ,  2 ,  3 ,  -   ,  29 ,  1 ,  -   ,  -   
Trapal,  16 ,  9 ,  -   ,  -   ,  2 ,  -   ,  2 ,  3 ,  -   ,  -   
Others,  58 ,  53 ,  -   ,  -   ,  2 ,  -   ,  1 ,  2 ,  -   ,  -   
No walls,  7 ,  7 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  19 ,  11 ,  -   ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
BALETE,,,,,,,,,,
Total,  4.580 ,  4.150 ,  165 ,  77 ,  118 ,  -   ,  61 ,  6 ,  1 ,  2 
Concrete/brick/stone,  3.418 ,  3.243 ,  164 ,  5 ,  4 ,  -   ,  -   ,  2 ,  -   ,  -   
Wood,  183 ,  162 ,  -   ,  3 ,  17 ,  -   ,  -   ,  1 ,  -   ,  -   
Half concrete/brick/stone and half wood,  466 ,  406 ,  1 ,  52 ,  4 ,  -   ,  2 ,  1 ,  -   ,  -   
Galvanized iron/aluminum,  130 ,  115 ,  -   ,  14 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  299 ,  201 ,  -   ,  2 ,  92 ,  -   ,  2 ,  2 ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  79 ,  20 ,  -   ,  1 ,  -   ,  -   ,  57 ,  -   ,  1 ,  -   
Trapal,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  3 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2 
BATANGAS CITY (Capital),,,,,,,,,,
Total,  75.485 ,  67.807 ,  1.711 ,  3.394 ,  2.066 ,  12 ,  167 ,  103 ,  126 ,  99 
Concrete/brick/stone,  56.957 ,  54.651 ,  1.556 ,  601 ,  53 ,  5 ,  3 ,  3 ,  83 ,  2 
Wood,  5.503 ,  4.313 ,  92 ,  528 ,  465 ,  5 ,  48 ,  51 ,  1 ,  -   
Half concrete/brick/stone and half wood,  8.951 ,  6.641 ,  61 ,  2.129 ,  106 ,  1 ,  9 ,  2 ,  2 ,  -   
Galvanized iron/aluminum,  195 ,  159 ,  1 ,  12 ,  23 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  3.434 ,  1.836 ,  -   ,  110 ,  1.387 ,  -   ,  42 ,  19 ,  32 ,  8 
Asbestos,  9 ,  7 ,  -   ,  1 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   
Glass,  3 ,  2 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  151 ,  67 ,  -   ,  4 ,  12 ,  -   ,  65 ,  3 ,  -   ,  -   
Trapal,  50 ,  18 ,  -   ,  -   ,  7 ,  -   ,  -   ,  25 ,  -   ,  -   
Others,  33 ,  20 ,  -   ,  2 ,  3 ,  -   ,  -   ,  -   ,  8 ,  -   
No walls,  12 ,  2 ,  -   ,  -   ,  10 ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  187 ,  91 ,  -   ,  7 ,  -   ,  -   ,  -   ,  -   ,  -   ,  89 
BAUAN,,,,,,,,,,
Total,  20.241 ,  19.287 ,  216 ,  438 ,  242 ,  7 ,  9 ,  38 ,  2 ,  2 
Concrete/brick/stone,  16.337 ,  16.052 ,  209 ,  62 ,  5 ,  7 ,  1 ,  -   ,  1 ,  -   
Wood,  1.053 ,  966 ,  4 ,  13 ,  47 ,  -   ,  3 ,  19 ,  1 ,  -   
Half concrete/brick/stone and half wood,  2.209 ,  1.839 ,  3 ,  346 ,  21 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  34 ,  29 ,  -   ,  3 ,  1 ,  -   ,  -   ,  1 ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  528 ,  338 ,  -   ,  12 ,  163 ,  -   ,  1 ,  12 ,  -   ,  2 
Asbestos,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  37 ,  28 ,  -   ,  -   ,  3 ,  -   ,  4 ,  2 ,  -   ,  -   
Trapal,  17 ,  11 ,  -   ,  -   ,  2 ,  -   ,  -   ,  4 ,  -   ,  -   
Others,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  22 ,  20 ,  -   ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
CALACA,,,,,,,,,,
Total,  17.707 ,  16.144 ,  397 ,  609 ,  442 ,  29 ,  41 ,  36 ,  2 ,  7 
Concrete/brick/stone,  13.818 ,  13.401 ,  326 ,  63 ,  22 ,  6 ,  -   ,  -   ,  -   ,  -   
Wood,  398 ,  335 ,  11 ,  13 ,  29 ,  7 ,  3 ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  2.096 ,  1.531 ,  56 ,  485 ,  21 ,  1 ,  -   ,  -   ,  2 ,  -   
Galvanized iron/aluminum,  91 ,  58 ,  4 ,  12 ,  17 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.159 ,  762 ,  -   ,  35 ,  346 ,  -   ,  6 ,  7 ,  -   ,  3 
Asbestos,  18 ,  3 ,  -   ,  -   ,  -   ,  15 ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
