,name,poverty-inc,cov,conf-int-lowerlimit,conf-int-upper-limit,year
99,Bacolor,"4,4","23,9","2,6","6,1",2012
100,Bacong,"18,5","11,6","15,0","22,0",2012
101,Bacoor,"1,1","30,9","0,5","1,7",2012
102,Bacuag,"37,1","12,7","29,4","44,9",2012
103,Bacungan Leon B. Postigo,"54,2","7,4","47,6","60,8",2012
104,Badian,"38,3","7,9","33,3","43,3",2012
105,Badiangan,"16,8","12,2","13,4","20,2",2012
106,Badoc,"17,5","13,1","13,7","21,3",2012
107,Bagabag,"9,8","20,5","6,5","13,1",2012
108,Bagac,"9,4","13,4","7,3","11,4",2012
109,Bagamanoc,"37,4","7,1","33,0","41,8",2012
110,Baganga,"26,2","13,1","20,5","31,8",2012
111,Baggao,"22,0","10,3","18,2","25,7",2012
112,Bago,"20,6","15,5","15,3","25,8",2012
113,Baguio,"0,9","40,0","0,3","1,4",2012
114,Bagulin,"27,6","16,2","20,2","35,0",2012
115,Bagumbayan,"47,6","8,9","40,7","54,6",2012
116,Bais,"31,7","7,8","27,7","35,8",2012
117,Bakun,"26,5","22,6","16,6","36,3",2012
118,Balabac,"38,1","13,3","29,7","46,4",2012
119,Balabagan,"53,9","9,7","45,3","62,5",2012
120,Balagtas,"4,2","29,4","2,2","6,2",2012
121,Balamban,"20,0","11,6","16,2","23,9",2012
122,Balanga,"4,3","18,2","3,0","5,6",2012
123,Balangiga,"40,6","9,3","34,3","46,8",2012
124,Balangkayan,"51,8","7,4","45,5","58,1",2012
125,Balaoan,"12,1","15,8","8,9","15,2",2012
126,Balasan,"24,1","12,8","19,0","29,2",2012
127,Balatan,"51,5","5,9","46,5","56,5",2012
128,Balayan,"8,7","10,1","7,3","10,2",2012
129,Balbalan,"33,9","19,6","23,0","44,8",2012
130,Baleno,"43,2","6,5","38,6","47,9",2012
131,Baler,"10,0","16,3","7,3","12,7",2012
132,Balete (AK),"25,6","18,7","17,7","33,5",2012
133,Balete (BS),"10,6","9,7","8,9","12,3",2012
134,Baliangao,"49,6","7,9","43,2","56,0",2012
135,Baliguian,"62,9","6,3","56,4","69,4",2012
136,Balilihan,"31,3","8,1","27,2","35,4",2012
137,Balindong,"63,6","9,1","54,0","73,1",2012
138,Balingasag,"37,7","10,8","31,0","44,4",2012
139,Balingoan,"33,3","17,8","23,5","43,0",2012
140,Baliwag,"5,4","15,3","4,0","6,7",2012
141,Ballesteros,"17,9","13,8","13,8","22,0",2012
142,Baloi,"52,8","10,6","43,6","61,9",2012
143,Balud,"46,7","6,7","41,5","51,8",2012
144,Balungao,"12,2","18,2","8,6","15,9",2012
145,Bamban,"4,6","27,8","2,5","6,7",2012
146,Bambang,"10,3","14,1","7,9","12,7",2012
147,Banate,"24,2","14,2","18,5","29,8",2012
148,Banaue,"30,8","14,2","23,6","38,0",2012
149,Banaybanay,"34,2","13,1","26,8","41,6",2012
150,Banayoyo,"23,1","15,8","17,1","29,1",2012
151,Banga (AK),"11,3","17,6","8,0","14,6",2012
152,Banga (SC),"30,9","12,4","24,5","37,2",2012
153,Bangar,"14,9","14,4","11,4","18,5",2012
154,Bangued,"10,9","26,6","6,1","15,6",2012
155,Bangui,"10,6","19,1","7,3","13,9",2012
156,Bani,"17,6","14,1","13,5","21,6",2012
157,Banisilan,"45,4","10,5","37,6","53,3",2012
158,Banna,"21,3","15,4","15,9","26,7",2012
159,Bansalan,"23,7","12,3","18,9","28,5",2012
160,Bansud,"19,9","15,6","14,8","25,0",2012
161,Bantay,"15,7","16,5","11,4","19,9",2012
162,Bantayan Island,"36,0","7,0","31,9","40,2",2012
163,Banton,"30,7","13,1","24,1","37,2",2012
164,Baras (CT),"32,0","7,7","27,9","36,0",2012
165,Baras (RL),"9,1","27,8","5,0","13,3",2012
166,Barbaza,"23,4","12,5","18,6","28,2",2012
167,Barcelona,"29,4","7,8","25,6","33,1",2012
168,Barili,"26,4","8,4","22,8","30,1",2012
169,Barira,"43,7","15,8","32,3","55,1",2012
170,Barlig,"16,7","23,6","10,2","23,1",2012
171,Barobo,"30,5","12,8","24,1","36,9",2012
172,Barotac Nuevo,"17,6","11,0","14,4","20,8",2012
173,Barotac Viejo,"25,4","12,0","20,4","30,4",2012
174,Baroy,"44,6","8,2","38,5","50,6",2012
175,Barugo,"37,4","6,8","33,2","41,6",2012
176,Basay,"46,4","10,1","38,7","54,2",2012
177,Basco,"16,9","19,3","11,5","22,2",2012
178,Basey,"34,8","6,4","31,2","38,4",2012
179,Basilisa,"54,7","10,2","45,5","63,8",2012
180,Basista,"11,6","21,1","7,6","15,6",2012
181,Basud (CN),"25,1","12,3","20,0","30,2",2012
182,Batac,"10,9","13,0","8,6","13,2",2012
183,Batad,"34,5","14,4","26,4","42,7",2012
184,Batan,"23,3","15,8","17,2","29,3",2012
185,Batangas,"3,6","19,9","2,4","4,8",2012
186,Bataraza,"30,6","10,2","25,5","35,7",2012
187,Bato (CS),"40,3","6,3","36,1","44,5",2012
188,Bato (CT),"23,5","9,3","19,9","27,2",2012
189,Bato (LE),"40,0","6,5","35,7","44,3",2012
190,Batuan (BL),"32,3","9,2","27,4","37,2",2012
191,Batuan (MS),"46,1","8,2","39,9","52,3",2012
192,Bauan,"4,3","22,9","2,7","5,9",2012
193,Bauang,"6,0","20,8","3,9","8,0",2012
194,Bauko,"21,1","17,8","14,9","27,3",2012
195,Baungon,"46,2","12,0","37,0","55,3",2012
196,Bautista,"10,0","23,2","6,2","13,8",2012
197,Bay,"3,2","16,1","2,4","4,1",2012
198,Bayabas,"28,7","17,0","20,7","36,8",2012
199,Bayambang,"19,5","10,0","16,3","22,7",2012
200,Bayang,"69,8","8,1","60,5","79,1",2012
201,Bayawan,"37,4","6,9","33,2","41,6",2012
202,Baybay,"27,7","7,4","24,3","31,1",2012
203,Bayog,"44,5","7,2","39,2","49,7",2012
204,Bayombong,"8,7","14,8","6,6","10,9",2012
205,Bayugan,"35,9","7,3","31,5","40,2",2012
206,Belison,"11,2","31,2","5,4","16,9",2012
207,Benito Soliven,"23,6","9,3","20,0","27,2",2012
208,Besao,"16,3","22,3","10,3","22,3",2012
209,Bien Unido,"48,8","7,3","43,0","54,6",2012
210,Bilar,"22,6","11,0","18,5","26,6",2012
211,Biliran,"32,7","10,1","27,2","38,1",2012
212,Binalbagan,"16,6","18,9","11,4","21,7",2012
213,Binalonan,"7,8","21,0","5,1","10,5",2012
214,Binangonan,"6,1","17,8","4,3","7,9",2012
215,Bindoy,"55,8","7,0","49,3","62,2",2012
216,Bingawan,"26,3","17,5","18,7","33,9",2012
217,Binidayan,"63,9","8,1","55,3","72,4",2012
218,Binmaley,"7,5","16,1","5,5","9,4",2012
219,Binuangan,"28,7","24,3","17,2","40,2",2012
220,Biri,"55,4","9,9","46,4","64,4",2012
221,Bislig,"20,6","16,8","14,9","26,3",2012
222,Binan,"7,9","12,4","6,3","9,5",2012
223,Boac,"7,5","21,2","4,9","10,1",2012
224,Bobon,"40,1","7,8","35,0","45,3",2012
225,Bocaue,"4,2","23,0","2,6","5,8",2012
226,Bogo,"20,2","12,0","16,2","24,1",2012
227,Bokod,"9,2","33,4","4,1","14,2",2012
228,Bolinao,"12,5","18,0","8,8","16,2",2012
229,Boliney,"66,0","11,5","53,5","78,4",2012
230,Boljoon,"33,6","12,3","26,8","40,4",2012
231,Bombon,"27,2","16,6","19,7","34,6",2012
232,Bongabon,"16,5","9,2","14,0","19,0",2012
233,Bongabong,"25,1","10,0","21,0","29,3",2012
234,Bongao,"41,7","16,1","30,7","52,7",2012
235,Bonifacio,"51,8","8,6","44,5","59,1",2012
236,Bontoc (MP),"10,9","25,6","6,3","15,4",2012
237,Bontoc (SL),"39,8","6,3","35,7","44,0",2012
238,Borbon,"27,4","11,6","22,2","32,7",2012
239,Borongan,"26,0","7,4","22,8","29,1",2012
240,Boston,"27,6","17,7","19,5","35,6",2012
241,Botolan,"23,7","9,1","20,2","27,3",2012
242,Braulio E. Dujali,"29,4","20,0","19,7","39,0",2012
243,Brooke's Point,"27,0","10,7","22,2","31,7",2012
244,Buadiposo-Buntong,"52,8","11,1","43,2","62,5",2012
245,Bubong,"52,9","13,9","40,8","65,0",2012
246,Bucay,"37,6","15,3","28,2","47,1",2012
247,Bucloc,"42,1","20,7","27,8","56,4",2012
248,Buenavista (AN),"30,8","10,0","25,7","35,8",2012
249,Buenavista (BL),"45,5","6,0","40,9","50,0",2012
250,Buenavista (GS),"16,3","13,6","12,6","19,9",2012
251,Buenavista (ME),"22,1","15,5","16,5","27,8",2012
252,Buenavista (QN),"46,6","9,5","39,3","53,9",2012
253,Bugallon,"15,2","14,1","11,6","18,7",2012
254,Bugasong,"22,5","12,6","17,8","27,2",2012
255,Buguey,"18,6","10,6","15,3","21,8",2012
256,Buguias,"13,1","25,5","7,6","18,5",2012
257,Buhi,"34,1","6,1","30,6","37,5",2012
258,Bula,"41,3","5,3","37,7","44,9",2012
259,Bulakan,"5,7","18,8","3,9","7,5",2012
260,Bulalacao,"40,0","8,9","34,1","45,8",2012
261,Bulan,"32,7","5,3","29,8","35,5",2012
262,Buldon,"65,1","11,6","52,7","77,6",2012
263,Buluan,"71,7","13,4","55,8","87,5",2012
264,Bulusan,"30,8","7,4","27,0","34,6",2012
265,Bunawan,"39,1","11,2","31,9","46,3",2012
266,Burauen,"36,7","5,2","33,6","39,8",2012
267,Burdeos,"50,8","12,2","40,6","60,9",2012
268,Burgos (IN),"13,6","19,4","9,3","18,0",2012
269,Burgos (IS),"31,6","13,3","24,7","38,5",2012
270,Burgos (IA),"14,0","18,1","9,8","18,2",2012
271,Burgos (LU),"16,7","21,6","10,8","22,6",2012
272,Burgos (PS),"9,5","30,6","4,7","14,2",2012
273,Burgos (SN),"40,4","13,9","31,1","49,6",2012
274,Buruanga,"18,5","17,9","13,1","24,0",2012
275,Bustos,"5,9","18,6","4,1","7,7",2012
276,Busuanga,"34,9","9,9","29,2","40,6",2012
277,Butig,"58,9","9,8","49,5","68,4",2012
278,Butuan,"18,7","10,0","15,6","21,7",2012
279,Buug,"30,5","3,1","29,0","32,0",2012
280,Caba,"8,5","29,5","4,4","12,7",2012
281,Cabadbaran,"24,9","9,4","21,0","28,7",2012
282,Cabagan,"19,3","12,1","15,5","23,2",2012
283,Cabanatuan,"10,6","8,4","9,1","12,1",2012
284,Cabangan,"17,3","9,8","14,5","20,1",2012
285,Cabanglasan,"59,3","9,0","50,5","68,1",2012
286,Cabarroguis,"15,2","14,9","11,5","18,9",2012
287,Cabatuan (IO),"15,9","10,5","13,1","18,6",2012
288,Cabatuan (IA),"14,2","15,0","10,7","17,6",2012
289,Cabiao,"15,2","12,9","12,0","18,4",2012
290,Cabucgayan,"38,5","9,3","32,7","44,4",2012
291,Cabugao,"22,5","11,0","18,4","26,5",2012
292,Cabusao,"33,6","10,4","27,9","39,3",2012
293,Cabuyao,"11,0","10,9","9,1","13,0",2012
294,Cadiz,"24,7","15,2","18,5","30,8",2012
295,Cagayancillo,"22,5","20,6","14,9","30,2",2012
296,Cagayan De Oro,"7,7","22,5","4,9","10,6",2012
297,Cagdianao,"54,2","9,4","45,8","62,6",2012
298,Cagwait,"23,8","16,4","17,4","30,2",2012
299,Caibiran,"36,3","7,9","31,6","41,0",2012
300,Cainta,"0,7","84,8","0,0","1,6",2012
301,Cajidiocan,"38,1","11,5","30,9","45,4",2012
302,Calabanga,"33,4","6,0","30,1","36,7",2012
303,Calaca,"20,0","15,0","15,0","24,9",2012
304,Calamba (LA),"3,4","20,2","2,3","4,6",2012
305,Calamba (MC),"27,1","14,2","20,8","33,4",2012
306,Calanasan,"62,6","12,0","50,2","75,0",2012
307,Calanogas,"72,5","8,5","62,3","82,7",2012
308,Calapan,"7,1","20,7","4,7","9,5",2012
309,Calape,"25,4","9,8","21,3","29,5",2012
310,Calasiao,"9,9","18,7","6,8","12,9",2012
311,Calatagan,"24,0","15,1","18,0","29,9",2012
312,Calatrava (NO),"33,0","11,4","26,8","39,2",2012
313,Calatrava (RN),"35,5","14,0","27,3","43,6",2012
314,Calauag,"28,1","11,8","22,7","33,6",2012
315,Calauan,"13,0","25,7","7,5","18,5",2012
316,Calayan,"47,4","10,9","38,9","55,9",2012
317,Calbayog,"24,9","6,3","22,3","27,4",2012
318,Calbiga,"37,4","7,6","32,8","42,1",2012
319,Calinog,"27,0","9,7","22,7","31,3",2012
320,Calintaan,"31,1","12,9","24,5","37,6",2012
321,Caloocan,"2,8","19,4","1,9","3,7",2012
322,Calubian,"46,2","4,9","42,5","49,9",2012
323,Calumpit,"5,2","17,6","3,7","6,7",2012
324,Caluya,"24,7","16,9","17,8","31,6",2012
325,Camalaniugan,"17,1","10,1","14,2","19,9",2012
326,Camalig,"29,3","7,4","25,7","32,9",2012
327,Camaligan,"18,5","16,4","13,5","23,4",2012
328,Camiling,"9,5","8,3","8,2","10,8",2012
329,Canaman,"24,2","8,9","20,7","27,8",2012
330,Can-Avid,"44,7","5,3","40,8","48,7",2012
331,Candaba,"6,6","13,9","5,1","8,1",2012
332,Candelaria (QN),"12,8","20,5","8,5","17,1",2012
333,Candelaria (ZA),"15,8","10,0","13,2","18,3",2012
334,Candijay,"34,5","7,9","30,0","39,0",2012
335,Candon,"14,1","12,4","11,2","17,0",2012
336,Candoni,"29,4","14,9","22,2","36,6",2012
337,Canlaon,"42,3","10,1","35,3","49,3",2012
338,Cantilan,"17,6","14,0","13,5","21,6",2012
339,Caoayan,"15,2","17,1","10,9","19,5",2012
340,Capalonga,"40,9","11,6","33,1","48,7",2012
341,Capas,"14,3","11,6","11,5","17,0",2012
342,Capoocan,"44,4","7,7","38,8","50,0",2012
343,Capul,"45,2","8,2","39,2","51,3",2012
344,Caraga,"51,6","10,2","42,9","60,3",2012
345,Caramoan,"46,2","5,0","42,5","50,0",2012
346,Caramoran,"40,8","6,8","36,2","45,3",2012
347,Carasi,"16,1","41,3","5,1","27,0",2012
348,Carcar,"17,0","14,2","13,0","21,0",2012
349,Cardona,"9,2","25,9","5,3","13,2",2012
350,Carigara,"34,7","6,5","31,0","38,5",2012
351,Carles,"35,8","9,8","30,0","41,6",2012
352,Carmen (AN),"37,7","12,5","29,9","45,4",2012
353,Carmen (BL),"38,4","7,6","33,6","43,2",2012
354,Carmen (CU),"20,0","12,0","16,0","23,9",2012
355,Carmen (NC),"56,4","7,3","49,6","63,2",2012
356,Carmen (DN),"26,7","13,9","20,6","32,8",2012
357,Carmen (SS),"24,6","17,9","17,4","31,8",2012
358,Carmona,"3,0","19,0","2,1","3,9",2012
359,Carranglan,"28,8","8,0","25,0","32,6",2012
360,Carrascal,"26,4","13,8","20,4","32,4",2012
361,Casiguran (AU),"18,4","9,3","15,6","21,3",2012
362,Casiguran (SO),"28,7","8,3","24,8","32,6",2012
363,Castilla,"42,2","6,5","37,7","46,7",2012
364,Castillejos,"7,8","17,4","5,5","10,0",2012
365,Cataingan,"40,9","6,8","36,3","45,4",2012
366,Catanauan,"30,6","9,8","25,6","35,5",2012
367,Catarman (CM),"43,9","11,3","35,7","52,1",2012
368,Catarman (NS),"34,8","5,8","31,5","38,2",2012
369,Catbalogan,"17,9","10,9","14,7","21,1",2012
370,Cateel,"28,8","12,9","22,7","34,9",2012
371,Catigbian,"37,0","8,2","32,0","42,0",2012
372,Catmon,"27,5","9,4","23,2","31,7",2012
373,Catubig,"54,2","4,4","50,3","58,1",2012
374,Cauayan (IA),"17,3","9,4","14,6","20,0",2012
375,Cauayan (NO),"31,2","10,8","25,6","36,7",2012
376,Cavinti,"14,0","24,9","8,3","19,8",2012
377,Cavite,"5,4","14,9","4,1","6,8",2012
378,Cawayan,"49,3","5,3","44,9","53,6",2012
379,Cebu,"6,8","15,3","5,1","8,5",2012
380,Cervantes,"33,1","11,7","26,8","39,4",2012
381,Clarin (BL),"26,4","9,5","22,2","30,5",2012
382,Clarin (MC),"33,5","9,5","28,2","38,7",2012
383,Claver,"41,4","8,0","35,9","46,8",2012
384,Claveria (CG),"14,6","11,9","11,7","17,4",2012
385,Claveria (MS),"52,4","5,9","47,3","57,5",2012
386,Claveria (MO),"39,1","13,1","30,7","47,5",2012
387,Columbio,"54,7","7,9","47,5","61,8",2012
388,Compostela (CU),"18,2","15,5","13,6","22,8",2012
389,Compostela (DDO),"27,0","14,7","20,5","33,6",2012
390,Concepcion (IO),"36,8","11,2","30,0","43,6",2012
391,Concepcion,"78,0","6,9","69,2","86,8",2012
392,Concepcion (RN),"27,9","15,8","20,7","35,2",2012
393,Concepcion (TC),"6,7","14,6","5,1","8,3",2012
394,Conner,"56,3","10,1","46,9","65,7",2012
395,Consolacion,"9,3","22,0","5,9","12,6",2012
396,Corcuera,"47,4","10,1","39,5","55,3",2012
397,Cordon,"18,6","11,4","15,1","22,1",2012
398,Cordova,"14,3","17,7","10,1","18,5",2012
399,Corella,"17,9","17,2","12,8","22,9",2012
400,Coron,"23,5","11,1","19,2","27,7",2012
401,Cortes (BL),"15,9","15,2","11,9","19,8",2012
402,Cortes (SS),"23,3","15,9","17,2","29,5",2012
403,Cotabato,,,,,2012
404,Cuartero,"33,5","11,3","27,2","39,7",2012
405,Cuenca,"8,6","21,3","5,6","11,6",2012
406,Culaba,"31,7","10,5","26,2","37,2",2012
407,Culasi,"22,1","11,7","17,8","26,3",2012
408,Culion,"23,6","15,2","17,7","29,5",2012
409,Currimao,"7,0","26,0","4,0","9,9",2012
410,Cuyapo,"21,3","7,4","18,7","23,9",2012
411,Cuyo,"13,8","18,2","9,7","18,0",2012
412,Daan Bantayan,"28,4","10,7","23,4","33,3",2012
413,Daet,"11,4","17,0","8,2","14,6",2012
414,Dagami,"46,2","5,1","42,3","50,0",2012
415,Dagohoy,"40,7","10,2","33,8","47,5",2012
416,Daguioman,"37,0","23,5","22,7","51,3",2012
417,Dagupan,"6,0","20,6","3,9","8,0",2012
418,Dalaguete,"42,3","7,6","37,0","47,6",2012
419,Damulog,"64,0","7,6","56,1","72,0",2012
420,Danao (BL),"42,7","9,9","35,7","49,7",2012
421,Danao (CU),"16,6","10,0","13,9","19,3",2012
422,Dangcagan,"39,7","13,7","30,7","48,6",2012
423,Danglas,"32,7","20,0","21,9","43,4",2012
424,Dao,"28,2","12,0","22,6","33,8",2012
425,Dapa,"43,5","9,3","36,8","50,1",2012
426,Dapitan,"29,0","2,4","27,9","30,1",2012
427,Daraga,"17,9","9,5","15,1","20,7",2012
428,Daram,"52,7","6,2","47,3","58,1",2012
429,Dasmarinas,"4,8","16,7","3,5","6,1",2012
430,Dasol,"17,6","16,9","12,7","22,5",2012
431,Datu Abdullah Sangki,"68,6","13,6","53,3","83,9",2012
432,Datu Anggal Midtimbang,"74,8","11,5","60,6","89,0",2012
433,Datu Blah Sinsuat,"66,8","15,3","50,0","83,6",2012
434,Datu Hoffer Ampatuan,"69,0","13,7","53,4","84,6",2012
435,Datu Odin Sinsuat,"62,0","15,2","46,5","77,6",2012
436,Datu Paglas,"76,4","12,4","60,8","92,0",2012
437,Datu Piang,"68,4","12,6","54,3","82,5",2012
438,Datu Salibo,"74,2","11,9","59,6","88,7",2012
439,Datu Saudi-Ampatuan,"83,0","10,2","69,0","96,9",2012
440,Datu Unsay,"70,9","12,2","56,7","85,1",2012
441,Dauin,"28,9","8,4","24,9","32,9",2012
442,Dauis,"17,0","15,6","12,7","21,4",2012
443,Davao,"10,6","9,8","8,9","12,3",2012
444,Del Carmen,"41,2","8,6","35,3","47,0",2012
445,Delfin Albano,"16,3","11,9","13,1","19,5",2012
446,Del Gallego,"37,5","7,0","33,1","41,8",2012
447,Diadi,"16,5","13,6","12,8","20,2",2012
448,Diffun,"15,8","11,0","12,9","18,6",2012
449,Digos,"14,7","16,8","10,6","18,8",2012
450,Dilasag,"13,9","15,6","10,4","17,5",2012
451,Dimasalang,"49,2","6,6","43,8","54,5",2012
452,Dimataling,"49,9","7,9","43,4","56,4",2012
453,Dimiao,"30,6","8,5","26,3","34,9",2012
454,Dinagat,"49,4","7,5","43,3","55,4",2012
455,Dinalungan,"13,8","15,1","10,4","17,2",2012
456,Dinalupihan,"5,7","14,1","4,4","7,1",2012
457,Dinapigue,"25,8","19,7","17,5","34,2",2012
458,Dinas,"48,2","6,7","42,9","53,5",2012
459,Dingalan,"13,5","17,8","9,5","17,4",2012
460,Dingle,"21,8","11,1","17,8","25,7",2012
461,Dingras,"15,6","14,6","11,8","19,4",2012
462,Dipaculao,"14,5","10,4","12,0","17,0",2012
463,Diplahan,"35,1","10,6","28,9","41,2",2012
464,Dipolog,"11,0","2,0","10,6","11,4",2012
465,Ditsaan-Ramain,"67,0","8,2","58,0","76,0",2012
466,Divilacan,"45,7","12,4","36,4","55,0",2012
467,Dolores (AA),"23,6","20,9","15,5","31,7",2012
468,Dolores (ES),"49,3","5,1","45,1","53,5",2012
469,Dolores (QN),"13,7","25,1","8,1","19,4",2012
470,Don Carlos,"37,6","9,8","31,5","43,7",2012
471,Don Marcelino,"73,8","6,7","65,7","81,9",2012
472,Donsol,"44,1","5,6","40,1","48,2",2012
473,Don Victoriano Chiongbian,"67,3","9,9","56,3","78,2",2012
474,Dona Remedios Trinidad,"24,6","13,4","19,2","30,0",2012
475,Duero,"29,6","9,8","24,9","34,4",2012
476,Duenas,"25,3","11,0","20,7","29,9",2012
477,Dulag,"33,6","6,6","29,9","37,2",2012
478,Dumaguete,"6,5","17,8","4,6","8,4",2012
479,Dumalag,"24,7","11,6","20,0","29,4",2012
480,Dumalinao,"34,4","9,4","29,1","39,7",2012
481,Dumalneg,"25,7","53,0","3,3","48,0",2012
482,Dumangas,"21,4","11,2","17,4","25,3",2012
483,Dumanjug,"33,2","8,2","28,7","37,7",2012
484,Dumaran,"30,8","10,4","25,5","36,1",2012
485,Dumarao,"33,4","10,7","27,5","39,3",2012
486,Dumingag,"48,6","5,7","44,0","53,2",2012
487,Dupax Del Norte,"14,6","13,3","11,4","17,7",2012
488,Dupax Del Sur,"17,0","12,5","13,5","20,5",2012
489,Echague,"17,5","7,5","15,3","19,6",2012
490,El Nido,"27,1","12,6","21,5","32,7",2012
491,El Salvador,"23,7","19,0","16,3","31,1",2012
492,Enrile,"19,7","10,7","16,2","23,1",2012
493,E. B. Magalona,"20,3","14,0","15,6","25,0",2012
494,Enrique Villanueva,"19,8","15,8","14,6","24,9",2012
495,Escalante,"23,5","15,1","17,7","29,4",2012
496,Esperanza (AS),"52,9","5,9","47,7","58,0",2012
497,Esperanza (MS),"44,2","7,4","38,8","49,7",2012
498,Esperanza (SK),"38,6","8,7","33,1","44,1",2012
499,Estancia,"26,1","12,2","20,9","31,3",2012
500,Famy,"15,7","21,3","10,2","21,1",2012
501,Ferrol,"30,7","16,1","22,5","38,8",2012
502,Flora,"35,7","17,1","25,7","45,8",2012
503,Floridablanca,"6,8","11,8","5,5","8,1",2012
504,Gabaldon,"24,1","8,2","20,9","27,4",2012
505,Gainza,"33,8","13,0","26,6","41,0",2012
506,Galimuyod,"26,9","12,3","21,4","32,3",2012
507,Gamay,"51,4","5,9","46,4","56,4",2012
508,Gamu,"16,2","13,5","12,6","19,8",2012
509,Ganassi,"68,8","8,0","59,8","77,9",2012
510,Gandara,"46,4","5,3","42,4","50,5",2012
511,Gapan,"12,5","11,8","10,0","14,9",2012
512,Garchitorena,"56,1","5,3","51,2","61,0",2012
513,Garcia-Hernandez,"28,0","9,9","23,5","32,6",2012
514,Gasan,"16,2","13,3","12,6","19,7",2012
515,Gattaran,"16,7","11,2","13,6","19,8",2012
516,Gen. Emilio Aguinaldo,"7,3","12,1","5,9","8,8",2012
517,General Luna (QN),"32,5","13,6","25,2","39,7",2012
518,General Luna  (SN),"44,5","7,6","38,9","50,1",2012
519,General Macarthur,"53,9","5,8","48,8","59,0",2012
520,General Mamerto Natividad,"18,1","8,6","15,5","20,6",2012
521,General Nakar,"43,3","14,0","33,4","53,2",2012
522,General Santos,"19,3","17,8","13,6","25,0",2012
523,General Tinio,"15,4","13,2","12,0","18,7",2012
524,General Trias,"3,2","30,5","1,6","4,8",2012
525,Gen. Mariano Alvarez,"6,0","25,3","3,5","8,6",2012
526,Gen S.K Pendatun,"52,3","17,4","37,4","67,3",2012
527,Gerona,"10,9","10,1","9,1","12,7",2012
528,Getafe,"43,5","6,5","38,9","48,1",2012
529,Gigaquit,"41,5","9,9","34,8","48,3",2012
530,Gigmoto,"32,8","11,6","26,5","39,1",2012
531,Ginatilan,"40,5","8,0","35,1","45,8",2012
532,Gingoog,"27,7","11,5","22,5","33,0",2012
533,Giporlos,"48,1","7,1","42,5","53,7",2012
534,Gitagum,"35,0","15,1","26,3","43,7",2012
535,Glan,"49,0","8,2","42,5","55,6",2012
536,Gloria,"18,3","11,5","14,8","21,8",2012
537,Goa,"27,5","8,3","23,7","31,2",2012
538,Godod,"60,8","6,6","54,2","67,4",2012
539,Gonzaga,"13,4","12,3","10,7","16,1",2012
540,Governor Generoso,"38,7","10,3","32,1","45,2",2012
541,Gregorio Del Pilar,"26,6","18,4","18,5","34,6",2012
542,Guagua,"3,8","16,4","2,8","4,9",2012
543,Gubat,"25,6","7,5","22,4","28,8",2012
544,Guiguinto (BU),"4,3","26,6","2,4","6,2",2012
545,Guihulngan,"40,8","6,3","36,6","45,1",2012
546,Guimba,"20,7","7,3","18,2","23,2",2012
547,Guimbal,"11,4","15,2","8,6","14,3",2012
548,Guinayangan,"29,1","12,7","23,0","35,1",2012
549,Guindulman,"30,3","10,2","25,2","35,3",2012
550,Guindulungan,"75,8","13,4","59,1","92,5",2012
551,Guinobatan,"26,9","7,2","23,7","30,0",2012
552,Guinsiliban,"68,8","8,8","58,9","78,8",2012
553,Guipos,"38,8","9,6","32,7","44,9",2012
554,Guiuan,"36,5","5,6","33,2","39,9",2012
555,Gumaca,"13,1","19,5","8,9","17,3",2012
556,Gutalac,"67,4","4,6","62,3","72,5",2012
557,Hadji Mohammad Ajul,"45,5","13,7","35,2","55,8",2012
558,Hadji Muhtamad,"45,7","16,1","33,6","57,8",2012
559,Hadji Panglima Tahil,"49,6","12,3","39,6","59,7",2012
560,Hagonoy (BU),"8,6","12,4","6,8","10,3",2012
561,Hagonoy (DS),"23,9","14,2","18,3","29,5",2012
562,Hamtic,"15,5","12,3","12,4","18,7",2012
563,Hermosa,"10,7","10,9","8,8","12,6",2012
564,Hernani,"52,7","7,1","46,5","58,8",2012
565,Hilongos,"37,4","6,6","33,4","41,5",2012
566,Himamaylan,"23,5","15,6","17,5","29,5",2012
567,Hinabangan,"34,0","10,4","28,2","39,9",2012
568,Hinatuan,"29,4","12,1","23,5","35,2",2012
569,Hindang,"32,5","9,2","27,6","37,4",2012
570,Hingyon,"29,9","19,9","20,1","39,7",2012
571,Hinigaran,"16,6","17,2","11,9","21,3",2012
572,Hinobaan,"30,4","14,8","23,0","37,7",2012
573,Hinunangan,"33,8","7,0","29,9","37,7",2012
574,Hinundayan,"36,3","8,3","31,3","41,2",2012
575,Hungduan,"40,6","16,1","29,9","51,3",2012
576,Iba,"13,3","13,4","10,4","16,3",2012
577,Ibaan,"8,6","19,6","5,8","11,3",2012
578,Ibajay,"20,0","12,6","15,9","24,1",2012
579,Igbaras,"22,5","10,5","18,6","26,4",2012
580,Iguig,"14,3","13,6","11,1","17,5",2012
581,Ilagan,"17,9","7,7","15,6","20,1",2012
582,Iligan,"17,5","14,0","13,4","21,5",2012
583,Ilog,"24,2","16,5","17,6","30,8",2012
584,Iloilo,"6,0","19,2","4,1","7,9",2012
585,Imelda,"28,9","12,2","23,1","34,7",2012
586,Impasug-Ong,"58,5","9,2","49,6","67,4",2012
587,Imus,"1,1","30,9","0,5","1,7",2012
588,Inabanga,"34,7","6,9","30,8","38,7",2012
589,Indanan,"64,7","13,4","50,5","78,9",2012
590,Indang,"3,1","27,2","1,7","4,4",2012
